conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,source_query,year,text_clean_1,text_clean_2,tokens,token_len,similarity_BREW,similarity_HARGA,similarity_JENIS,similarity_MANFAAT,similarity_RASA,similarity_SOSIALITA,dimensi_prediksi,max_similarity,margin_top1_top2
1344246743102148611,Wed Dec 30 23:40:03 +0000 2020,0,@chelseaqirani deh parah cel kopi instan sih yg brengsek tuh,1344428062927011841,,chelseaqirani,in,,0,1,0,https://x.com/undefined/status/1344428062927011841,535344937,,kopi,2020,deh parah cel kopi instan sih yg brengsek tuh,deh parah cel kopi instan sih yang brengsek tuh,"['deh', 'parah', 'cel', 'kopi', 'instan', 'sih', 'yang', 'brengsek', 'tuh']",9,0.004474266893927691,0.002176041724959743,0.06929137156952657,0.0016589795888624168,0.005929832770966053,0.005635488510187563,JENIS,0.06929137156952657,0.06336153879856052
1344427108806770688,Wed Dec 30 23:36:15 +0000 2020,0,Kopi enak no debat debat https://t.co/VX1dLmtDxV,1344427108806770688,https://pbs.twimg.com/media/EqhdVGgUUAUgDBu.jpg,,in,,0,0,0,https://x.com/undefined/status/1344427108806770688,217426942,,kopi,2020,kopi enak no debat debat,kopi enak no debat debat,"['kopi', 'enak', 'no', 'debat', 'debat']",5,0.005700949117364413,0.002772633695163261,0.011196335734777014,0.002113811814777185,0.07880139037583733,0.007180535718974099,RASA,0.07880139037583733,0.06760505464106031
1344422612651315201,Wed Dec 30 23:28:03 +0000 2020,1,@Kotjo3 Kopi hitam dgn sedikit gula itu....sesuatu,1344425046249377793,,Kotjo3,in,,0,1,0,https://x.com/undefined/status/1344425046249377793,1199707596438949888,,kopi,2020,kopi hitam dgn sedikit gula itu sesuatu,kopi hitam dengan sedikit gula itu sesuatu,"['kopi', 'hitam', 'dengan', 'sedikit', 'gula', 'itu', 'sesuatu']",7,0.005665094655430192,0.0027551960216751796,0.0510444879778077,0.0021005176099546602,0.007508059920159401,0.007135375827295871,JENIS,0.0510444879778077,0.043536428057648305
1344410284992040960,Wed Dec 30 22:29:24 +0000 2020,0,Hanya dengan satu masalah bisa membuat menjadi seperti burung hantu pada pagi hari mungkin kau akan tertidur sepanjang hari layaknya putri salju. Tapi jika kamu seperti kopi walau pun pahit rasanya dia terus memberikan aroma wangi tanpa penduli dengan rasa khas yang pahit. #DAT,1344410284992040960,,,in,,0,0,0,https://x.com/undefined/status/1344410284992040960,4010873432,,kopi,2020,hanya dengan satu masalah bisa membuat menjadi seperti burung hantu pada pagi hari mungkin kau akan tertidur sepanjang hari layaknya putri salju tapi jika kamu seperti kopi walau pun pahit rasanya dia terus memberikan aroma wangi tanpa penduli dengan rasa khas yang pahit dat,hanya dengan satu masalah bisa membuat menjadi seperti burung hantu sama-sama pagi hari mungkin kau akan tertidur sepanjang hari layaknya putri salju akan tetapi jika kamu seperti kopi walau pun pahit rasanya dia terus memberikan aroma wangi tanpa penduli dengan rasa khas yang pahit dat,"['hanya', 'dengan', 'satu', 'masalah', 'bisa', 'membuat', 'menjadi', 'seperti', 'burung', 'hantu', 'sama-sama', 'pagi', 'hari', 'mungkin', 'kau', 'akan', 'tertidur', 'sepanjang', 'hari', 'layaknya', 'putri', 'salju', 'akan', 'tetapi', 'jika', 'kamu', 'seperti', 'kopi', 'walau', 'pun', 'pahit', 'rasanya', 'dia', 'terus', 'memberikan', 'aroma', 'wangi', 'tanpa', 'penduli', 'dengan', 'rasa', 'khas', 'yang', 'pahit', 'dat']",45,0.0019034464940683687,0.0009257335537901078,0.0037382592901699513,0.0007057645323833435,0.06499216234649956,0.0023974543989848207,RASA,0.06499216234649956,0.061253903056329606
1344407298970587141,Wed Dec 30 22:17:32 +0000 2020,0,jangan minum kopi gak baik.. jangan bobo pagi lagi.. maaf kalo aku ngatur tp sehat kan lebih enak drpd sakit..,1344407298970587141,,,in,,0,0,0,https://x.com/undefined/status/1344407298970587141,1336834288243728384,,kopi,2020,jangan minum kopi gak baik jangan bobo pagi lagi maaf kalo aku ngatur tp sehat kan lebih enak drpd sakit,jangan minum kopi tidak baik jangan bobo pagi lagi maaf kalau aku mengatur tapi sehat kan lebih enak daripada sakit,"['jangan', 'minum', 'kopi', 'tidak', 'baik', 'jangan', 'bobo', 'pagi', 'lagi', 'maaf', 'kalau', 'aku', 'mengatur', 'tapi', 'sehat', 'kan', 'lebih', 'enak', 'daripada', 'sakit']",20,0.003245172824817367,0.001578276763304364,0.006373332530430902,0.06927286325020997,0.0205422133126553,0.004087403501264346,MANFAAT,0.06927286325020997,0.04873064993755467
1344387813710577664,Wed Dec 30 21:00:06 +0000 2020,0,Kenapa jam segini pengennya minum es kopi susu seeehhhh,1344387813710577664,,,in,,0,0,0,https://x.com/undefined/status/1344387813710577664,2419914828,,kopi,2020,kenapa jam segini pengennya minum es kopi susu seeehhhh,kenapa jam segini pengennya minum es kopi susu sih,"['kenapa', 'jam', 'segini', 'pengennya', 'minum', 'es', 'kopi', 'susu', 'sih']",9,0.017997740704386256,0.00261758584197161,0.06542076780093566,0.02654125599795474,0.007133064650599554,0.006778994523707283,JENIS,0.06542076780093566,0.038879511802980916
1344384426923282432,Wed Dec 30 20:46:39 +0000 2020,0,GAK LAGI LAGI MINUM KOPI,1344384426923282432,,,in,,0,0,0,https://x.com/undefined/status/1344384426923282432,3189122809,,kopi,2020,gak lagi lagi minum kopi,tidak lagi lagi minum kopi,"['tidak', 'lagi', 'lagi', 'minum', 'kopi']",5,0.009206521256406296,0.004477554618580754,0.01808107752130583,0.05465657092521847,0.012201581342169237,0.011595920848997469,MANFAAT,0.05465657092521847,0.03657549340391264
1344237266286256130,Wed Dec 30 20:29:30 +0000 2020,0,@PutraErlangga_ Terkecuali sihitam kopi manis hangat ... ,1344380110653149184,,PutraErlangga_,in,,0,0,0,https://x.com/undefined/status/1344380110653149184,830812251057557505,,kopi,2020,terkecuali sihitam kopi manis hangat,terkecuali sihitam kopi manis hangat,"['terkecuali', 'sihitam', 'kopi', 'manis', 'hangat']",5,0.02980457365514286,0.002875181004490891,0.011610438075786962,0.0021919922518138166,0.13833817749741228,0.007446111593203807,RASA,0.13833817749741228,0.10853360384226943
1344379937097011200,Wed Dec 30 20:28:49 +0000 2020,1,Habis ngerjain makan mie minum kopi hitam terus skrg gak bisa tidur *yaiyalah betapa bodonya aku minum kopi hitam*,1344379937097011200,,,in,,0,0,0,https://x.com/undefined/status/1344379937097011200,1227280101353459712,,kopi,2020,habis ngerjain makan mie minum kopi hitam terus skrg gak bisa tidur yaiyalah betapa bodonya aku minum kopi hitam,habis ngerjain makan mie minum kopi hitam terus sekarang tidak bisa tidur yaiyalah betapa bodonya aku minum kopi hitam,"['habis', 'ngerjain', 'makan', 'mie', 'minum', 'kopi', 'hitam', 'terus', 'sekarang', 'tidak', 'bisa', 'tidur', 'yaiyalah', 'betapa', 'bodonya', 'aku', 'minum', 'kopi', 'hitam']",19,0.006720398203362967,0.003268438661696574,0.06055314273854653,0.04825109667902042,0.008906674198252945,0.008464565873425344,JENIS,0.06055314273854653,0.01230204605952611
1344373240370614272,Wed Dec 30 20:02:12 +0000 2020,0,Bego emang jam 2 malem minum kopi jadi tambah kaga tidur,1344373240370614272,,,in,,0,0,0,https://x.com/undefined/status/1344373240370614272,946020036631601152,,kopi,2020,bego emang jam 2 malem minum kopi jadi tambah kaga tidur,bego memang jam 2 malam minum kopi jadi tambah kagak tidur,"['bego', 'memang', 'jam', '2', 'malam', 'minum', 'kopi', 'jadi', 'tambah', 'kagak', 'tidur']",11,0.004820854228510291,0.0023446030824455645,0.009467880059903792,0.06497871631419237,0.015648040923665205,0.006072026827664238,MANFAAT,0.06497871631419237,0.04933067539052717
1344371354687033346,Wed Dec 30 19:57:00 +0000 2020,0,@saustartar14 LAGI NGAPAIN MINUM KOPI?!?!?,1344371930137182208,,saustartar14,in,,0,1,0,https://x.com/undefined/status/1344371930137182208,1102920326063616000,,kopi,2020,lagi ngapain minum kopi,lagi mengapai minum kopi,"['lagi', 'mengapai', 'minum', 'kopi']",4,0.009039226911578251,0.00439619168621083,0.01775252106295766,0.05366339065996689,0.01197986289937697,0.011385208037167374,MANFAAT,0.05366339065996689,0.03591086959700923
1344369804086366208,Wed Dec 30 19:48:33 +0000 2020,0,nyesel tdi minum kopi :(,1344369804086366208,,,in,,0,0,0,https://x.com/undefined/status/1344369804086366208,932741322078765057,,kopi,2020,nyesel tdi minum kopi,menyesal tadi minum kopi,"['menyesal', 'tadi', 'minum', 'kopi']",4,0.0098043514775103,0.004768306944359478,0.01925518164503652,0.058205723636756856,0.01299389733954248,0.012348907968886736,MANFAAT,0.058205723636756856,0.038950541991720336
1344368823986659329,Wed Dec 30 19:44:39 +0000 2020,0,Kopi kopi,1344368823986659329,,,in,,0,0,0,https://x.com/undefined/status/1344368823986659329,305143001,,kopi,2020,kopi kopi,kopi kopi,"['kopi', 'kopi']",2,0.04429666837007844,0.02154350666492739,0.08699610552440112,0.016424426710060985,0.1384891562674545,0.1543613648683948,SOSIALITA,0.1543613648683948,0.015872208600940296
1344367455708172288,Wed Dec 30 19:39:13 +0000 2020,9,gue aje mau main ke tempat kopi deket rumah mikir... mau kerumah temen gue makan-makan cuma ber3 aja MIKIR ,1344367455708172288,,,in,,0,1,0,https://x.com/undefined/status/1344367455708172288,1309915491079565317,,kopi,2020,gue aje mau main ke tempat kopi deket rumah mikir mau kerumah temen gue makan makan cuma ber3 aja mikir,gue saja mau main ke tempat kopi dekat rumah berpikir mau kerumah teman gue makan makan cuma ber3 saja berpikir,"['gue', 'saja', 'mau', 'main', 'ke', 'tempat', 'kopi', 'dekat', 'rumah', 'berpikir', 'mau', 'kerumah', 'teman', 'gue', 'makan', 'makan', 'cuma', 'ber3', 'saja', 'berpikir']",20,0.003018637589633778,0.0014681022619570992,0.0059284303752535,0.0011192578060490227,0.004000658996666826,0.0595803452302226,SOSIALITA,0.0595803452302226,0.0536519148549691
1344367075452588032,Wed Dec 30 19:37:42 +0000 2020,0,Lupaaa banget caffeine di teh itu ngaruh banget bikin gue melek dibanding kopi trs gue td karena ngerasa masuk angin bikin teh niat pengen tidur cepet tp malah gk bisa,1344367075452588032,,,in,,0,0,0,https://x.com/undefined/status/1344367075452588032,1641697644,,kopi,2020,lupaaa banget caffeine di teh itu ngaruh banget bikin gue melek dibanding kopi trs gue td karena ngerasa masuk angin bikin teh niat pengen tidur cepet tp malah gk bisa,lupaa banget caffeine di teh itu ngaruh banget bikin gue melek dibanding kopi terus gue tadi karena merasa masuk angin bikin teh niat pengin tidur cepat tapi malah tidak bisa,"['lupaa', 'banget', 'caffeine', 'di', 'teh', 'itu', 'ngaruh', 'banget', 'bikin', 'gue', 'melek', 'dibanding', 'kopi', 'terus', 'gue', 'tadi', 'karena', 'merasa', 'masuk', 'angin', 'bikin', 'teh', 'niat', 'pengin', 'tidur', 'cepat', 'tapi', 'malah', 'tidak', 'bisa']",30,0.002525340066989904,0.0012281889940317615,0.0049596224510024675,0.06547345681760891,0.003346882213797671,0.0031807501137566013,MANFAAT,0.06547345681760891,0.06051383436660644
1344238490234470400,Wed Dec 30 19:30:51 +0000 2020,0,@RestyResseh Ngopinya kopi kapal FPI kali ya,1344365350922539008,,RestyResseh,in,,0,0,0,https://x.com/undefined/status/1344365350922539008,1295035727097393153,,kopi,2020,ngopinya kopi kapal fpi kali ya,ngopinya kopi kapal fpi kali ya,"['ngopinya', 'kopi', 'kapal', 'fpi', 'kali', 'ya']",6,0.00591132272187428,0.0028749480523744806,0.12471625315434012,0.002191814652826686,0.007834390756505652,0.007445508296419378,JENIS,0.12471625315434012,0.11688186239783448
1344364269819678720,Wed Dec 30 19:26:33 +0000 2020,0,Gara gara kopi harga 30k se-cup mata melek terus. Biasanya sih minum kopi saset.,1344364269819678720,,,in,,0,0,0,https://x.com/undefined/status/1344364269819678720,571522344,,kopi,2020,gara gara kopi harga 30k se cup mata melek terus biasanya sih minum kopi saset,gara gara kopi harga 30k se cup mata melek terus biasanya sih minum kopi saset,"['gara', 'gara', 'kopi', 'harga', '30k', 'se', 'cup', 'mata', 'melek', 'terus', 'biasanya', 'sih', 'minum', 'kopi', 'saset']",15,0.007505242341638057,0.13109124889458115,0.014739863713551593,0.03880166104509625,0.009946843370449729,0.009453103264777666,HARGA,0.13109124889458115,0.0922895878494849
1344342792038879233,Wed Dec 30 19:25:53 +0000 2020,0,@creammochaccino Kopi pait.,1344364100919312389,,0xmenangdong,in,,0,1,0,https://x.com/undefined/status/1344364100919312389,2864473440,,kopi,2020,kopi pait,kopi pahit,"['kopi', 'pahit']",2,0.018154204082044715,0.008829224206445434,0.035653811271727454,0.006731260056262903,0.21993395040388072,0.022865826054054024,RASA,0.21993395040388072,0.18428013913215327
1344362456060051456,Wed Dec 30 19:19:21 +0000 2020,0,oiya tadi minum kopi ,1344362456060051456,,,in,,0,0,0,https://x.com/undefined/status/1344362456060051456,1263256706143797249,,kopi,2020,oiya tadi minum kopi,oiya tadi minum kopi,"['oiya', 'tadi', 'minum', 'kopi']",4,0.009195453177094703,0.004472171702682313,0.018059340450975854,0.054590862798874984,0.01218691260179914,0.011581980233636551,MANFAAT,0.054590862798874984,0.03653152234789913
1344095948817850368,Wed Dec 30 19:16:46 +0000 2020,0,@Schaza_Izzati @brgsjks Hahahaha kopi pak belalang dah rasa,1344361805200543744,,Schaza_Izzati,in,,0,0,1,https://x.com/undefined/status/1344361805200543744,471462611,,kopi,2020,hahahaha kopi pak belalang dah rasa,hahahaha kopi pak belalang sudah rasa,"['hahahaha', 'kopi', 'pak', 'belalang', 'sudah', 'rasa']",6,0.005707082868976682,0.0027756168206126957,0.01120838206968562,0.0021160861021563573,0.05855900199140247,0.007188261383882958,RASA,0.05855900199140247,0.04735061992171685
1344357662926974976,Wed Dec 30 19:10:25 +0000 2020,0,@Aswnmn Kopi ?,1344360207720263688,,agussuprii_,in,,0,1,0,https://x.com/undefined/status/1344360207720263688,937581947483709440,,kopi,2020,kopi,kopi,['kopi'],1,0.1389063713157554,0.0675565555233326,0.2728041133034697,0.05150404306201103,0.1840953104165576,0.1749572115611121,JENIS,0.2728041133034697,0.0887088028869121
1344359581514747904,Wed Dec 30 19:07:55 +0000 2020,0,Minum kopi 2 gelas?? Awto melek ampe siang https://t.co/ov1yEc9qjY,1344359581514747904,https://pbs.twimg.com/media/Eqgf6HmVoAI-Kos.jpg,,in,,0,0,0,https://x.com/undefined/status/1344359581514747904,3075282314,,kopi,2020,minum kopi 2 gelas awto melek ampe siang,minum kopi 2 gelas awto melek sampai siang,"['minum', 'kopi', '2', 'gelas', 'awto', 'melek', 'sampai', 'siang']",8,0.005814382648131608,0.002827801637043063,0.011419112656286852,0.057964160977663964,0.007705914194930992,0.0073234090375452615,MANFAAT,0.057964160977663964,0.04654504832137711
1344359256535957504,Wed Dec 30 19:06:38 +0000 2020,1,Cafein membuatku melek sampai dini hari dan perut begah. Emng ga cocok minum kopi karna asam lambung,1344359256535957504,,,in,,0,0,0,https://x.com/undefined/status/1344359256535957504,1103898186429620224,,kopi,2020,cafein membuatku melek sampai dini hari dan perut begah emng ga cocok minum kopi karna asam lambung,cafein membuatku melek sampai dini hari dan perut begah memang tidak cocok minum kopi karena asam lambung,"['cafein', 'membuatku', 'melek', 'sampai', 'dini', 'hari', 'dan', 'perut', 'begah', 'memang', 'tidak', 'cocok', 'minum', 'kopi', 'karena', 'asam', 'lambung']",17,0.0034601646338031583,0.001682837165705164,0.006795564061370227,0.09173357287278622,0.011231370048934732,0.0043581928614091735,MANFAAT,0.09173357287278622,0.08050220282385148
1344358769652768768,Wed Dec 30 19:04:42 +0000 2020,1,Efek kopi liong emg kaga ade tandingannya,1344358769652768768,,,in,,0,1,0,https://x.com/undefined/status/1344358769652768768,394664224,,kopi,2020,efek kopi liong emg kaga ade tandingannya,efek kopi liong memang kagak adek tandingannya,"['efek', 'kopi', 'liong', 'memang', 'kagak', 'adek', 'tandingannya']",7,0.0051564183049541525,0.0025078033226302583,0.010126908580076373,0.05899430730881894,0.016737250460359298,0.006494680983543399,MANFAAT,0.05899430730881894,0.04225705684845964
1344348609865678848,Wed Dec 30 18:59:21 +0000 2020,0,@jaetheriel Kopi,1344357425470603264,,,in,,0,0,0,https://x.com/undefined/status/1344357425470603264,1336225132851826689,,kopi,2020,kopi,kopi,['kopi'],1,0.1389063713157554,0.0675565555233326,0.2728041133034697,0.05150404306201103,0.1840953104165576,0.1749572115611121,JENIS,0.2728041133034697,0.0887088028869121
1344357303886090241,Wed Dec 30 18:58:52 +0000 2020,0,Berhubung udah di penghujung tahun 2020 aku mau throwback dikit2 ah. Dari kenangan manis kayak gula sampe pahit betul kayak kopi item:),1344357303886090241,,,in,,0,1,0,https://x.com/undefined/status/1344357303886090241,1182860048151662592,,kopi,2020,berhubung udah di penghujung tahun 2020 aku mau throwback dikit2 ah dari kenangan manis kayak gula sampe pahit betul kayak kopi item,berhubung sudah di penghujung tahun 2020 aku mau throwback dikit2 ah dari kenangan manis kayak gula sampai pahit betul kayak kopi item,"['berhubung', 'sudah', 'di', 'penghujung', 'tahun', '2020', 'aku', 'mau', 'throwback', 'dikit2', 'ah', 'dari', 'kenangan', 'manis', 'kayak', 'gula', 'sampai', 'pahit', 'betul', 'kayak', 'kopi', 'item']",22,0.002921168051353088,0.0014206983436751584,0.005737005815581441,0.001083117812978211,0.06277998872611523,0.008859386197135468,RASA,0.06277998872611523,0.05392060252897976
1344357274622464001,Wed Dec 30 18:58:45 +0000 2020,0,tumben banget jam segini belum ngantuk baru ingett tadi minum kopi segelas gede,1344357274622464001,,,in,,0,0,0,https://x.com/undefined/status/1344357274622464001,847211857,,kopi,2020,tumben banget jam segini belum ngantuk baru ingett tadi minum kopi segelas gede,tumben banget jam segini belum ngantuk baru ingett tadi minum kopi segelas gede,"['tumben', 'banget', 'jam', 'segini', 'belum', 'ngantuk', 'baru', 'ingett', 'tadi', 'minum', 'kopi', 'segelas', 'gede']",13,0.0041822018141247355,0.00203399704699977,0.008213603499618971,0.0513065359055187,0.005542753251006963,0.00526762279263496,MANFAAT,0.0513065359055187,0.04309293240589973
1344127312497799168,Wed Dec 30 18:58:32 +0000 2020,0,@koran_jakarta Kopi,1344357218804662272,,,in,,0,0,0,https://x.com/undefined/status/1344357218804662272,1180387680447688704,,kopi,2020,kopi,kopi,['kopi'],1,0.1389063713157554,0.0675565555233326,0.2728041133034697,0.05150404306201103,0.1840953104165576,0.1749572115611121,JENIS,0.2728041133034697,0.0887088028869121
1344356344455827456,Wed Dec 30 18:56:30 +0000 2020,0,@squidwardfess Kopi,1344356708219457542,,squidwardfess,in,,0,0,0,https://x.com/undefined/status/1344356708219457542,1256214624506204164,,kopi,2020,kopi,kopi,['kopi'],1,0.1389063713157554,0.0675565555233326,0.2728041133034697,0.05150404306201103,0.1840953104165576,0.1749572115611121,JENIS,0.2728041133034697,0.0887088028869121
1344344349815894016,Wed Dec 30 18:24:39 +0000 2020,0,@youresofwar Khilaf minum kopi,1344348689939087360,,woofeyie,in,,0,1,0,https://x.com/undefined/status/1344348689939087360,779578863298879489,,kopi,2020,khilaf minum kopi,khilaf minum kopi,"['khilaf', 'minum', 'kopi']",3,0.010395523836919277,0.005055821245856044,0.020416210111840864,0.06171535046443423,0.013777389543565955,0.013093509289722383,MANFAAT,0.06171535046443423,0.04129914035259337
1344335859412189184,Wed Dec 30 18:23:11 +0000 2020,0,@seanvinxen @maasdik Gk lali karo seruput kopi,1344348324275523584,,seanvinxen,in,,0,0,0,https://x.com/undefined/status/1344348324275523584,1222705259467816960,,kopi,2020,gk lali karo seruput kopi,tidak lali karo seruput kopi,"['tidak', 'lali', 'karo', 'seruput', 'kopi']",5,0.07643846210543012,0.003089606552985293,0.012476322536199128,0.002355466878335246,0.008419346916531479,0.008001428479350935,BREW,0.07643846210543012,0.063962139569231
1344345466406727680,Wed Dec 30 18:11:50 +0000 2020,0,Gegara minum kopi 2 botol nih njg gemeteran badan gua,1344345466406727680,,,in,,0,0,0,https://x.com/undefined/status/1344345466406727680,1152126614940946432,,kopi,2020,gegara minum kopi 2 botol nih njg gemeteran badan gua,gegara minum kopi 2 botol nih njg gemeteran raga gua,"['gegara', 'minum', 'kopi', '2', 'botol', 'nih', 'njg', 'gemeteran', 'raga', 'gua']",10,0.004663892650548909,0.0022682654497211885,0.07079529951694152,0.027688241013396085,0.006181147467315034,0.005874328480624914,JENIS,0.07079529951694152,0.04310705850354544
1344342009734041600,Wed Dec 30 18:11:41 +0000 2020,0,@jederheadshot gue minum kopi td sore ,1344345428481908736,,,in,,0,0,0,https://x.com/undefined/status/1344345428481908736,896025873656172544,,kopi,2020,gue minum kopi td sore,gue minum kopi tadi sore,"['gue', 'minum', 'kopi', 'tadi', 'sore']",5,0.009323349272307555,0.004534373454665481,0.01831052101612219,0.055350146550508704,0.012356415779560181,0.011743069634907644,MANFAAT,0.055350146550508704,0.037039625534386514
1344345251146735616,Wed Dec 30 18:10:59 +0000 2020,0,Gak beres nih kopi sachet. Kembung ,1344345251146735616,,,in,,0,0,0,https://x.com/undefined/status/1344345251146735616,59451290,,kopi,2020,gak beres nih kopi sachet kembung,tidak beres nih kopi sachet kembung,"['tidak', 'beres', 'nih', 'kopi', 'sachet', 'kembung']",6,0.006093043479379589,0.0029633272125804823,0.07300363300999715,0.002259193518397506,0.008075228804070985,0.007674391656590314,JENIS,0.07300363300999715,0.06492840420592617
1344340019809423360,Wed Dec 30 17:59:35 +0000 2020,0,@pleasantdeath__ @nudiyaghulam_ kurang kopi si ghulam,1344342385296199681,,4381__,in,,0,1,0,https://x.com/undefined/status/1344342385296199681,102912550,,kopi,2020,kurang kopi si ghulam,kurang kopi sih ghulam,"['kurang', 'kopi', 'sih', 'ghulam']",4,0.007904687639185023,0.0038444130699902147,0.015524351272893522,0.08257303035551192,0.03523842956206117,0.009956217951080676,MANFAAT,0.08257303035551192,0.04733460079345075
1344339201009991681,Wed Dec 30 17:46:56 +0000 2020,0,Kenapa tadi aku minum kopi Ngga bisa tidur sekarang:(,1344339201009991681,,,in,,0,0,0,https://x.com/undefined/status/1344339201009991681,928300738203205632,,kopi,2020,kenapa tadi aku minum kopi ngga bisa tidur sekarang,kenapa tadi aku minum kopi tidak bisa tidur sekarang,"['kenapa', 'tadi', 'aku', 'minum', 'kopi', 'tidak', 'bisa', 'tidur', 'sekarang']",9,0.00643911452303661,0.0031316374740492548,0.012646050078750082,0.05423583136885278,0.008533883476313474,0.008110279688411708,MANFAAT,0.05423583136885278,0.0415897812901027
1344338954598850562,Wed Dec 30 17:45:58 +0000 2020,0,efek minum 3 gelas kopi sehari ya gini.,1344338954598850562,,,in,,0,0,0,https://x.com/undefined/status/1344338954598850562,1148403331355693057,,kopi,2020,efek minum 3 gelas kopi sehari ya gini,efek minum 3 gelas kopi sehari ya begini,"['efek', 'minum', '3', 'gelas', 'kopi', 'sehari', 'ya', 'begini']",8,0.006151557287228604,0.0029917851679024006,0.012081304228753913,0.05871934861090056,0.008152778289509149,0.007748091750848879,MANFAAT,0.05871934861090056,0.046638044382146644
1344308398192357380,Wed Dec 30 17:43:09 +0000 2020,1,@Blu3fess LG pengen kopi Warkop om,1344338246210260992,,Bluefessland,in,,0,0,0,https://x.com/undefined/status/1344338246210260992,1129177162429321216,,kopi,2020,lg pengen kopi warkop om,lagi pengin kopi warung kopi om,"['lagi', 'pengin', 'kopi', 'warung', 'kopi', 'om']",6,0.014827673977038365,0.007211379656838305,0.0291206977285719,0.027130113619529026,0.019651404163120452,0.06047509260280774,SOSIALITA,0.06047509260280774,0.031354394874235844
1344336147997052929,Wed Dec 30 17:41:57 +0000 2020,0,@adoravonne ㅤ ㅤㅤ𝐚𝐮𝐫𝐨𝐫𝐚𝐜𝐚𝐥𝐥𝐮𝐧𝐚 replied your message : Tergantung sih kaaak biasanya sih bisa bisa aja kalo tidur hehehe. Minum kopi kalo lagi ngerasa pusing aja kak Ivonne suka minum kopi juga nggaak? ㅤ,1344337947227635712,,,in,,0,0,0,https://x.com/undefined/status/1344337947227635712,1268415034251636736,,kopi,2020,replied your message tergantung sih kaaak biasanya sih bisa bisa aja kalo tidur hehehe minum kopi kalo lagi ngerasa pusing aja kak ivonne suka minum kopi juga nggaak,replied your message tergantung sih kak biasanya sih bisa bisa saja kalau tidur hehehe minum kopi kalau lagi merasa pusing saja kak ivonne suka minum kopi juga nggaak,"['replied', 'your', 'message', 'tergantung', 'sih', 'kak', 'biasanya', 'sih', 'bisa', 'bisa', 'saja', 'kalau', 'tidur', 'hehehe', 'minum', 'kopi', 'kalau', 'lagi', 'merasa', 'pusing', 'saja', 'kak', 'ivonne', 'suka', 'minum', 'kopi', 'juga', 'nggaak']",28,0.005189895545979239,0.002524084844281546,0.010192655953412727,0.07095708580159327,0.00687826931562921,0.006536846686131614,MANFAAT,0.07095708580159327,0.06076442984818054
1344336685635493889,Wed Dec 30 17:39:38 +0000 2020,0,@elinaysr Hot and cold ya kaya menu kopi,1344337360746528769,,ysrelina,in,,0,1,0,https://x.com/undefined/status/1344337360746528769,569170413,,kopi,2020,hot and cold ya kaya menu kopi,hot and cold ya kayak menu kopi,"['hot', 'and', 'cold', 'ya', 'kayak', 'menu', 'kopi']",7,0.045806929985612775,0.0025870447871829696,0.07141973306038457,0.001972321784173905,0.007049838605129815,0.006699899641758925,JENIS,0.07141973306038457,0.025612803074771796
1344331095160995840,Wed Dec 30 17:39:09 +0000 2020,0,@lula_meee tambahin bubuk kopi sedikit enak itu,1344337242597146625,,,in,,0,0,0,https://x.com/undefined/status/1344337242597146625,1311397672578772992,,kopi,2020,tambahin bubuk kopi sedikit enak itu,tambahkan bubuk kopi sedikit enak itu,"['tambahkan', 'bubuk', 'kopi', 'sedikit', 'enak', 'itu']",6,0.06210644189729186,0.002917432128114683,0.011781054831288698,0.002224203836221588,0.03797211901887983,0.007555533080390042,BREW,0.06210644189729186,0.02413432287841203
1344331372156997632,Wed Dec 30 17:38:07 +0000 2020,0,@TetehnyaaJisung Kok minum kopi malem ,1344336980478345217,,buminyakala,in,,0,0,0,https://x.com/undefined/status/1344336980478345217,1229947596703059968,,kopi,2020,kok minum kopi malem,kok minum kopi malam,"['kok', 'minum', 'kopi', 'malam']",4,0.010691106508052326,0.005199576690224706,0.02099671745461079,0.06347014304885444,0.014169130995599853,0.013465805530977355,MANFAAT,0.06347014304885444,0.04247342559424365
1344336729860263936,Wed Dec 30 17:37:07 +0000 2020,0,Nek minum ketum campur kopi ke ni?,1344336729860263936,,,in,,0,0,0,https://x.com/undefined/status/1344336729860263936,400335742,,kopi,2020,nek minum ketum campur kopi ke ni,nek minum ketum campur kopi ke nih,"['nek', 'minum', 'ketum', 'campur', 'kopi', 'ke', 'nih']",7,0.06644902486331855,0.0026780115959857457,0.010814236652532954,0.027153948571563183,0.007297728136714456,0.006935484465310945,BREW,0.06644902486331855,0.03929507629175537
1344333679615610881,Wed Dec 30 17:25:00 +0000 2020,0,Salah satu kesalahan besar: Minum kopi di malam hari saat musim hujan ._. auto beser ra ngantuk-ngantuk ,1344333679615610881,,,in,,0,1,0,https://x.com/undefined/status/1344333679615610881,1386026810,,kopi,2020,salah satu kesalahan besar minum kopi di malam hari saat musim hujan auto beser ra ngantuk ngantuk,salah satu kesalahan besar minum kopi di malam hari saat musim hujan auto beser ra ngantuk ngantuk,"['salah', 'satu', 'kesalahan', 'besar', 'minum', 'kopi', 'di', 'malam', 'hari', 'saat', 'musim', 'hujan', 'auto', 'beser', 'ra', 'ngantuk', 'ngantuk']",17,0.0033492468389788813,0.0016288927418922443,0.006577727900364839,0.06229242137351785,0.004438821852756556,0.0042184881962369,MANFAAT,0.06229242137351785,0.05571469347315301
